,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
392,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10276399716513111,0.0368532955350815,0.022678951098511695,0.2206896551724138,5.9883289124668435,0.01889175914061884,1.235896213693922
387,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.10276399716513111,0.03047484053862509,0.022678951098511695,0.2206896551724138,7.241700080192462,0.019547234671792604,1.2440809568309679
145,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.10276399716513111,0.10985116938341602,0.022678951098511695,0.2206896551724138,2.0089877641824248,0.011390205839407993,1.1422263755699529
43,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.10276399716513111,0.06165839829907867,0.022678951098511695,0.2206896551724138,3.5792310741181135,0.016342687630498648,1.2040666570498548
240,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'SPACEBOY LUNCH BOX'}),0.14457831325301204,0.10559886605244508,0.031892274982282066,0.22058823529411764,2.088926174496644,0.016624969046988805,1.1475335303478063
410,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.10985116938341602,0.0446491849751949,0.024096385542168676,0.21935483870967742,4.912852022529441,0.01919162036062707,1.223796498585494
568,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.10985116938341602,0.0368532955350815,0.024096385542168676,0.21935483870967742,5.95210918114144,0.02004800793200735,1.233782968529441
415,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.0446491849751949,0.03047484053862509,0.2182741116751269,4.888647167834985,0.024241042211117367,1.2221046140252376
541,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.09780297661233169,0.1105598866052445,0.021261516654854713,0.21739130434782608,1.9662764771460424,0.010448430650939942,1.1365068115599652
361,frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.09780297661233169,0.1105598866052445,0.021261516654854713,0.21739130434782608,1.9662764771460424,0.010448430650939942,1.1365068115599652
270,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.10559886605244508,0.16796598157335224,0.022678951098511695,0.21476510067114093,1.2786226035737547,0.004941933908979814,1.0595988781672694
336,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'WOODLAND DESIGN  COTTON TOTE BAG'}),0.13536498936924168,0.07016300496102056,0.029057406094968107,0.21465968586387432,3.0594425934740066,0.019559791674305507,1.1839924403496338
32,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.13536498936924168,0.04677533664068037,0.029057406094968107,0.21465968586387432,4.58916389021101,0.022725663147859707,1.213772738010867
215,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.14953933380581147,0.10985116938341602,0.031892274982282066,0.2132701421800948,1.9414462620394435,0.01546520429489668,1.1314542365066218
267,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.16796598157335224,0.14953933380581147,0.03543586109142452,0.21097046413502107,1.4108024876517287,0.010318340104906221,1.0778565662461106
242,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.14457831325301204,0.09780297661233169,0.03047484053862509,0.2107843137254902,2.1551932367149758,0.016334651148890388,1.1431564768390332
146,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.14457831325301204,0.10276399716513111,0.03047484053862509,0.2107843137254902,2.051149425287356,0.015617395165353121,1.1368704632193372
493,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14457831325301204,0.0446491849751949,0.03047484053862509,0.2107843137254902,4.720899470899471,0.02401953668678968,1.2105066227643493
233,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.111268603827073,0.14457831325301204,0.023387668320340185,0.21019108280254778,1.4538216560509556,0.007300641261004329,1.083074232413525
279,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),0.111268603827073,0.14953933380581147,0.023387668320340185,0.21019108280254778,1.405590605850213,0.006748635430536925,1.0767929402619967
374,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'LUNCH BOX WITH CUTLERY RETROSPOT'})",0.09780297661233169,0.03472714386959603,0.020552799433026223,0.21014492753623187,6.051316178645371,0.017156381393335043,1.22208857014675
123,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.09780297661233169,0.13961729270021261,0.020552799433026223,0.21014492753623187,1.5051497094092547,0.006897812620390261,1.089291867957529
137,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),frozenset({'LUNCH BAG WOODLAND'}),0.09780297661233169,0.09780297661233169,0.020552799433026223,0.21014492753623187,2.1486557445914722,0.010987377198793924,1.142231093830259
136,frozenset({'LUNCH BAG WOODLAND'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.09780297661233169,0.09780297661233169,0.020552799433026223,0.21014492753623187,2.1486557445914722,0.010987377198793924,1.142231093830259
464,frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.09780297661233169,0.08291991495393337,0.020552799433026223,0.21014492753623187,2.5343119038771214,0.012442984930090144,1.1610738691408917
206,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.13536498936924168,0.13961729270021261,0.028348688873139617,0.20942408376963348,1.4999867116698113,0.009449395531013031,1.0882986562533734
196,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.13961729270021261,0.111268603827073,0.029057406094968107,0.2081218274111675,1.8704452132303016,0.01352238486609966,1.122308237474786
369,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.10276399716513111,0.08291991495393337,0.021261516654854713,0.20689655172413793,2.495137046861185,0.01274033474959579,1.1563183681015623
149,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'RED RETROSPOT MINI CASES'}),0.10276399716513111,0.07087172218284904,0.021261516654854713,0.20689655172413793,2.9193103448275863,0.013978455197368456,1.1715095676824947
64,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.10276399716513111,0.05598866052445074,0.021261516654854713,0.20689655172413793,3.695329550414666,0.015507898103440568,1.1902751671648228
223,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.10985116938341602,0.13536498936924168,0.022678951098511695,0.2064516129032258,1.5251477790913697,0.007808948722726817,1.0895807044533945
47,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.10985116938341602,0.06165839829907867,0.022678951098511695,0.2064516129032258,3.3483129403040417,0.015905703943049472,1.182462994013356
144,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.10985116938341602,0.10276399716513111,0.022678951098511695,0.2064516129032258,2.0089877641824248,0.011390205839407993,1.130663255604916
505,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10985116938341602,0.1105598866052445,0.022678951098511695,0.2064516129032258,1.867328370554177,0.010533818268027713,1.120839167286074
504,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'PLASTERS IN TIN SPACEBOY'}),0.1105598866052445,0.10985116938341602,0.022678951098511695,0.20512820512820515,1.8673283705541772,0.010533818268027713,1.1198646578724767
548,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'WOODLAND CHARLOTTE BAG', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.06165839829907867,0.03047484053862509,0.20379146919431282,3.305169690036499,0.021254484733447487,1.1785123688029429
293,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.14953933380581147,0.09780297661233169,0.03047484053862509,0.20379146919431282,2.08369393502301,0.01584944857179165,1.133116499611893
379,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.041814316087880936,0.03047484053862509,0.20379146919431282,4.873724797172464,0.024221955567297747,1.2034355911039114
131,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'LUNCH BAG WOODLAND'}),0.14953933380581147,0.09780297661233169,0.03047484053862509,0.20379146919431282,2.08369393502301,0.01584944857179165,1.133116499611893
207,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.13961729270021261,0.13536498936924168,0.028348688873139617,0.20304568527918782,1.4999867116698113,0.009449395531013031,1.084924185313754
350,frozenset({'SPACEBOY LUNCH BOX'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'CIRCUS PARADE LUNCH BOX'})",0.10559886605244508,0.03118355776045358,0.021261516654854713,0.20134228187919462,6.4566809029896275,0.01796856831586989,1.2130558814596
517,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14457831325301204,0.1105598866052445,0.029057406094968107,0.20098039215686275,1.8178418803418805,0.013072844176137577,1.1131643136965037
375,frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})",0.10276399716513111,0.03260099220411056,0.020552799433026223,0.2,6.134782608695653,0.017202591162582544,1.2092487597448616
125,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'LUNCH BAG WOODLAND'}),0.10985116938341602,0.09780297661233169,0.021970233876683204,0.2,2.044927536231884,0.011226462526639681,1.1277462792345854
217,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.2232459248759745,0.10985116938341602,0.0446491849751949,0.19999999999999998,1.8206451612903223,0.020125359067486855,1.11268603827073
482,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})",0.14457831325301204,0.03543586109142452,0.028348688873139617,0.19607843137254902,5.533333333333333,0.023225431847873422,1.1998236849838377
140,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.10559886605244508,0.040396881644223954,0.020552799433026223,0.19463087248322147,4.817967738137289,0.01628693453934134,1.1915072052917552
283,frozenset({'SPACEBOY LUNCH BOX'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.10559886605244508,0.111268603827073,0.020552799433026223,0.19463087248322147,1.7491984781772325,0.008802961041648563,1.103508150248051
423,frozenset({'SPACEBOY LUNCH BOX'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY'})",0.10559886605244508,0.06520198440822111,0.020552799433026223,0.19463087248322147,2.9850452290633207,0.01366754381514887,1.160707536026459
518,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.06165839829907867,0.029057406094968107,0.1943127962085308,3.151440867244103,0.019837050289790506,1.164647517405261
581,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.10985116938341602,0.0368532955350815,0.021261516654854713,0.1935483870967742,5.251861042183623,0.017213139044693387,1.194301913536499
489,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.10985116938341602,0.03756201275690999,0.021261516654854713,0.1935483870967742,5.152769324406574,0.01713528562911336,1.1934231041814318
440,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.03401842664776754,0.026931254429482635,0.19289340101522842,5.670262267343486,0.022181693799000562,1.1968450940276087
445,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.13961729270021261,0.041105598866052445,0.026931254429482635,0.19289340101522842,4.692630841939437,0.021192202000983464,1.188064132222564
360,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'LUNCH BAG WOODLAND'}),0.1105598866052445,0.09780297661233169,0.021261516654854713,0.19230769230769232,1.9662764771460424,0.010448430650939942,1.1170058384799701
540,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.1105598866052445,0.09780297661233169,0.021261516654854713,0.19230769230769232,1.9662764771460424,0.010448430650939942,1.1170058384799701
126,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'LUNCH BAG WOODLAND'}),0.14457831325301204,0.09780297661233169,0.027639971651311126,0.1911764705882353,1.9547101449275364,0.013499782261576426,1.1154435925520263
273,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.16796598157335224,0.09780297661233169,0.031892274982282066,0.18987341772151897,1.9413869014859657,0.015464702014796161,1.113649450744153
334,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'SPACEBOY LUNCH BOX'}),0.13536498936924168,0.10559886605244508,0.025513819985825654,0.18848167539267013,1.7848835166379702,0.01121943060523245,1.102133010219245
260,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED SPOTTY CHARLOTTE BAG'}),0.13536498936924168,0.04677533664068037,0.025513819985825654,0.18848167539267013,4.029509757258448,0.019182077038717254,1.1746187787201938
155,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.2232459248759745,0.10276399716513111,0.041814316087880936,0.1873015873015873,1.8226382047071703,0.01887267249679922,1.1040208628632175
356,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG SPACEBOY DESIGN'})",0.10985116938341602,0.021970233876683204,0.020552799433026223,0.1870967741935484,8.5159209157128,0.01813934355004543,1.2031318551516994
422,frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'SPACEBOY LUNCH BOX'})",0.10985116938341602,0.03401842664776754,0.020552799433026223,0.1870967741935484,5.49986559139785,0.016815835485184998,1.1883106656317146
66,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.10985116938341602,0.05598866052445074,0.020552799433026223,0.1870967741935484,3.3416904859126175,0.014402379602204207,1.1612837906246836
212,frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),0.10985116938341602,0.16796598157335224,0.020552799433026223,0.1870967741935484,1.113896828637539,0.002101539940560171,1.0235339115565905
446,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.14457831325301204,0.040396881644223954,0.026931254429482635,0.18627450980392157,4.611111111111112,0.02109074142067917,1.179271302075773
91,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.14457831325301204,0.0892983699503898,0.026931254429482635,0.18627450980392157,2.085978835978836,0.014020646725811822,1.1191754971694006
592,"frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS', 'ROUND SNACK BOXES SET OF4 WOODLAND'})","frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.1105598866052445,0.08291991495393337,0.020552799433026223,0.1858974358974359,2.2418912995836076,0.011385183038402831,1.1264920729699717
282,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'SPACEBOY LUNCH BOX'}),0.111268603827073,0.10559886605244508,0.020552799433026223,0.18471337579617833,1.7491984781772323,0.008802961041648563,1.0970388908575477
0,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'6 RIBBONS RUSTIC CHARM'}),0.111268603827073,0.06520198440822111,0.020552799433026223,0.18471337579617833,2.8329410135696484,0.013297865661168876,1.1465881909992912
451,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.13961729270021261,0.03756201275690999,0.025513819985825654,0.18274111675126903,4.865051240302653,0.02026951345633503,1.1776415123409238
190,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'RED  HARMONICA IN BOX'}),0.13961729270021261,0.05102763997165131,0.025513819985825654,0.18274111675126903,3.5812182741116754,0.018389479040102543,1.1611649374259918
133,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'LUNCH BAG WOODLAND'}),0.2232459248759745,0.09780297661233169,0.040396881644223954,0.18095238095238095,1.8501725327812282,0.018562765674780664,1.101519621577967
60,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'COFFEE MUG APPLES DESIGN'}),0.14953933380581147,0.06449326718639263,0.026931254429482635,0.18009478672985782,2.7924587261080154,0.01728697421946928,1.1409937608304692
162,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'MINI PAINT SET VINTAGE'}),0.13961729270021261,0.06165839829907867,0.024805102763997167,0.17766497461928935,2.8814399906645662,0.01619652412124841,1.1410697255251945
453,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.14457831325301204,0.0446491849751949,0.025513819985825654,0.1764705882352941,3.952380952380952,0.019058516133990247,1.1600688468158349
227,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.14953933380581147,0.07583274273564848,0.026222537207654145,0.17535545023696683,2.3123975727510295,0.014882559378297782,1.1206855820849322
535,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'SPACEBOY LUNCH BOX', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.14953933380581147,0.04961020552799433,0.026222537207654145,0.17535545023696683,3.5346648612051457,0.018803860123028485,1.1524841760551334
567,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})",0.13961729270021261,0.028348688873139617,0.024096385542168676,0.17258883248730966,6.0880710659898485,0.02013841835010028,1.1743270447361442
409,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.13961729270021261,0.031892274982282066,0.024096385542168676,0.17258883248730966,5.41161872532431,0.019643672451091734,1.1700443056962604
499,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'SPACEBOY LUNCH BOX'})",0.14457831325301204,0.03543586109142452,0.024805102763997167,0.17156862745098042,4.841666666666668,0.019681845738730972,1.1643259428245527
452,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.14953933380581147,0.08291991495393337,0.025513819985825654,0.17061611374407584,2.0576011666059064,0.013114031144379912,1.1057365596841147
151,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT'}),0.16796598157335224,0.10276399716513111,0.028348688873139617,0.16877637130801687,1.6423686890731848,0.011087833218897183,1.0794159018876341
222,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.13536498936924168,0.10985116938341602,0.022678951098511695,0.1675392670157068,1.5251477790913694,0.007808948722726817,1.0692982808035694
338,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'WOODLAND PARTY BAG + STICKER SET'}),0.13536498936924168,0.06449326718639263,0.022678951098511695,0.1675392670157068,2.5977791841666185,0.013948820671437993,1.1237848174050251
569,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY'})",0.14457831325301204,0.03118355776045358,0.024096385542168676,0.16666666666666669,5.344696969696971,0.019587919359934425,1.162579730687456
524,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'RED TOADSTOOL LED NIGHT LIGHT'})",0.14953933380581147,0.057406094968107724,0.024805102763997167,0.16587677725118485,2.889532502486689,0.016220633566073193,1.1300415566007347
51,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.14953933380581147,0.06165839829907867,0.024805102763997167,0.16587677725118485,2.6902543988669176,0.015584746958819564,1.1249436247664455
309,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY'}),0.2232459248759745,0.09780297661233169,0.0368532955350815,0.16507936507936508,1.6878766965723486,0.01501917956563821,1.080578183905382
459,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.2232459248759745,0.08291991495393337,0.0368532955350815,0.16507936507936508,1.9908289241622577,0.018341762430553497,1.0984039041426272
10,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'ALARM CLOCK BAKELIKE PINK'}),0.13961729270021261,0.059532246633593196,0.022678951098511695,0.16243654822335027,2.7285472564660385,0.014367219995168067,1.122861499473831
232,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.14457831325301204,0.111268603827073,0.023387668320340185,0.16176470588235295,1.4538216560509554,0.007300641261004329,1.0602409638554215
411,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN SPACEBOY'})",0.14953933380581147,0.06520198440822111,0.024096385542168676,0.16113744075829387,2.471357922934268,0.014346124230946384,1.1143637361009342
447,frozenset({'RED TOADSTOOL LED NIGHT LIGHT'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN WOODLAND ANIMALS'})",0.16796598157335224,0.08291991495393337,0.026931254429482635,0.16033755274261602,1.9336434779472753,0.013003529522266327,1.0922009053061197
72,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'GUMBALL COAT RACK'}),0.13961729270021261,0.06803685329553508,0.021970233876683204,0.15736040609137056,2.31287013536379,0.012471112615719059,1.106004457233612
193,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'RED RETROSPOT MINI CASES'}),0.13961729270021261,0.07087172218284904,0.021970233876683204,0.15736040609137056,2.2203553299492387,0.012075315896512218,1.102640185120354
48,frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'CIRCUS PARADE LUNCH BOX'}),0.14457831325301204,0.06165839829907867,0.022678951098511695,0.15686274509803924,2.544061302681993,0.013764483874548514,1.1129167834127205
278,frozenset({'ROUND SNACK BOXES SET OF 4 FRUITS'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.14953933380581147,0.111268603827073,0.023387668320340185,0.15639810426540288,1.405590605850213,0.006748635430536925,1.053496205575773
315,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'WOODLAND DESIGN  COTTON TOTE BAG'}),0.2232459248759745,0.07016300496102056,0.03472714386959603,0.15555555555555553,2.21705948372615,0.01906353893499541,1.101122757283002
477,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'ROUND SNACK BOXES SET OF 4 FRUITS'})",0.2232459248759745,0.0446491849751949,0.03472714386959603,0.15555555555555553,3.48395061728395,0.02475939527485018,1.131336491476743
229,frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.2232459248759745,0.07583274273564848,0.03401842664776754,0.15238095238095237,2.0094348019581663,0.017089075859865858,1.0903096855365946
580,frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY', 'ROUND SNACK BOXES SET OF4 WOODLAND'})",0.13961729270021261,0.03047484053862509,0.021261516654854713,0.15228426395939088,4.997048754574431,0.01700670192338119,1.1436913557718016
